epoch,loss,val_loss
0,0.03289753571152687,0.0075669256038963795
1,0.0053042140789330006,0.0021166622173041105
2,0.0018173805437982082,0.0011838643113151193
3,0.00113520713057369,0.0008928549941629171
4,0.0008816044428385794,0.0007357138092629611
5,0.0007210283074527979,0.0006066368659958243
6,0.0005775303579866886,0.0005026712315157056
7,0.00045198810403235257,0.00037223484832793474
8,0.00034062747727148235,0.0002913961361628026
9,0.0002760230272542685,0.0002462620905134827
10,0.00024481723085045815,0.0002308335533598438
11,0.00023808104742784053,0.00022711370547767729
12,0.00023148799664340913,0.00022386743512470275
13,0.00022671751503366977,0.00022662767150904983
14,0.0002203521435149014,0.0002133941452484578
15,0.00021668252884410322,0.0002094424271490425
16,0.00021343742264434695,0.0002064832515316084
17,0.00020981028501410037,0.00020352445426397026
18,0.00021514618129003793,0.00020422940724529326
19,0.0002026648144237697,0.00019919117039535195
20,0.00020047029829584062,0.00019279109255876392
21,0.000196197594050318,0.0001933749736053869
22,0.00019462266936898232,0.00019019075261894614
23,0.00019064926891587675,0.00018544544582255185
24,0.0001890544663183391,0.00018438008555676788
25,0.00018719090439844877,0.0001831820554798469
26,0.00018240716599393636,0.0001766808272805065
27,0.00017980231496039778,0.00017556303646415472
28,0.00017835685866884887,0.0001770152448443696
29,0.0001758489670464769,0.00017598207341507077
30,0.00017260201275348663,0.00016820979362819344
31,0.00017129076877608895,0.00016793936083558947
32,0.00016867560043465346,0.00017050358292181045
33,0.0001668273616814986,0.00016637374937999994
34,0.0001653048675507307,0.0001642483111936599
35,0.00016394510748796165,0.00015963934129104018
36,0.0001628455938771367,0.00016519542259629816
37,0.0001614447683095932,0.00016513688024133444
38,0.00015949508815538138,0.0001551696623209864
39,0.00015865736349951476,0.00015478867862839252
40,0.00015754155174363405,0.0001551792083773762
41,0.00015598934260196984,0.00015258135681506246
42,0.00015493363025598228,0.00015591131523251534
43,0.0001549295411678031,0.00015033691306598485
44,0.00015356132644228637,0.0001515750482212752
45,0.00015298680227715522,0.0001517526980023831
46,0.00015292562602553517,0.00015012614312581718
47,0.00015145624638535082,0.00014919565001036972
48,0.0001531724410597235,0.0001514219620730728
49,0.00015094973787199706,0.00014823972014710307
50,0.00015027642075438052,0.0001478169288020581
51,0.00015096226707100868,0.00014708362868987024
52,0.0001489506394136697,0.00014981196727603674
53,0.00014933396596461535,0.00014675383863504976
54,0.00014895597996655852,0.00014628081407863647
55,0.0001483376108808443,0.000144915611599572
56,0.00014939409447833896,0.00014659953012596816
57,0.00014781429490540177,0.00015744312258902937
58,0.0001474354648962617,0.00014694467245135456
59,0.00014730267866980284,0.00014461876708082855
60,0.0001474587043048814,0.00014851812738925219
61,0.00014681143511552364,0.00014594147796742618
62,0.00014632476086262614,0.0001446136157028377
63,0.00014709470269735903,0.0001587508013471961
64,0.0001467377005610615,0.000150362029671669
65,0.0001459866762161255,0.00014319104957394302
66,0.00014573015505447984,0.00014261183969210833
67,0.00014541894779540598,0.0001452807628083974
68,0.00014538803952746093,0.00014325996744446456
69,0.0001448590774089098,0.0001532205642433837
70,0.0001447621762054041,0.00014518653915729374
71,0.00014477907097898424,0.00014307984383776784
72,0.00014475328498519957,0.00014365793322212994
73,0.00014437366917263716,0.00014376144099514931
74,0.0001439028128515929,0.00014788586122449487
75,0.0001438370527466759,0.00014401174848899245
76,0.00014376839681062847,0.00014345905219670385
77,0.0001435555168427527,0.0001440185442334041
78,0.00014336963067762554,0.00014831354201305658
79,0.00014288588135968894,0.00014185065811034292
80,0.0001429094554623589,0.00014450684830080718
